t,ax,ay,az,temp,gx,gy,gz,roll,pitch,yaw,mx,my,mz,mx_cal,my_cal,mz_cal,naive_hdg,module_hdg,stab_hdg,stab_raw,mag_trust,field_ratio,dip
17.453,-0.5869140625,0.1533203125,0.82958984375,28.51,-64.27001953125,-107.0556640625,26.85546875,9.0966796875,27.6141357421875,-160.125732421875,1013.0,-1784.0,-2490.0,1005.0,-1719.0,-2450.8,149.62,160.13,183.82,181.05,1.0,0.988,62.81
17.485,-0.57275390625,0.1201171875,0.78955078125,28.48,-58.04443359375,-58.9599609375,25.32958984375,7.6300048828125,25.367431640625,-159.41162109375,920.0,-1713.0,-2565.0,913.0,-1645.8,-2525.4,145.5,159.41,183.79,180.02,1.0,0.985,61.28
17.516,-0.3408203125,0.16748046875,0.90185546875,28.5,-57.0068359375,-64.8193359375,13.916015625,6.2677001953125,23.8623046875,-158.6920166015625,828.0,-1639.0,-2635.0,822.0,-1569.7,-2595.2,168.48,158.69,183.76,179.36,1.0,0.983,69.68
17.547,-0.37060546875,0.14501953125,0.94677734375,28.53,-45.83740234375,-86.669921875,2.5634765625,4.8834228515625,21.5826416015625,-158.4722900390625,722.0,-1571.0,-2699.0,716.9,-1499.9,-2658.8,161.49,158.47,183.73,178.58,1.0,0.981,68.7
17.578,-0.505859375,0.0654296875,0.91845703125,28.5,-21.1181640625,-111.81640625,25.69580078125,4.3231201171875,18.3966064453125,-158.0877685546875,587.0,-1516.0,-2754.0,582.8,-1443.7,-2713.0,145.99,158.09,182.7,177.58,1.0,0.979,61.25
17.61,-0.26708984375,0.06787109375,0.869140625,28.47,-21.6064453125,-35.5224609375,21.6064453125,3.75732421875,15.8258056640625,-156.654052734375,459.0,-1472.0,-2798.0,455.4,-1398.7,-2756.3,161.21,156.65,182.69,176.67,1.0,0.978,66.49
17.641,-0.13232421875,0.0341796875,0.921875,28.54,-14.892578125,-57.80029296875,-0.42724609375,3.482666015625,14.5513916015625,-156.11572265625,326.0,-1425.0,-2837.0,323.1,-1350.9,-2794.6,176.15,156.12,182.68,175.57,1.0,0.977,66.4
17.672,-0.17041015625,0.013671875,0.94287109375,28.51,-20.8740234375,-87.158203125,-2.99072265625,2.9498291015625,12.491455078125,-156.0992431640625,226.0,-1394.0,-2861.0,223.5,-1319.4,-2818.0,167.45,156.1,182.65,175.06,1.0,0.977,65.18
17.703,-0.25390625,0.0380859375,0.86572265625,28.53,-27.64892578125,-60.48583984375,14.09912109375,2.252197265625,10.118408203125,-155.9014892578125,115.0,-1359.0,-2883.0,112.9,-1284.0,-2839.5,148.66,155.9,181.63,174.42,1.0,0.977,64.23
17.735,-0.15625,0.0400390625,0.87841796875,28.51,-34.97314453125,-45.654296875,20.8740234375,1.42822265625,8.6572265625,-155.1983642578125,14.0,-1318.0,-2905.0,12.4,-1242.4,-2861.2,155.86,155.2,181.62,173.55,1.0,0.978,67.03
17.766,-0.005859375,-0.015625,1.064453125,28.53,-14.09912109375,-68.17626953125,-12.87841796875,0.59326171875,7.5146484375,-155.006103515625,-69.0,-1276.0,-2925.0,-70.2,-1199.8,-2881.1,176.04,155.01,181.59,173.73,1.0,0.978,66.5
17.797,-0.02099609375,-0.0615234375,0.97021484375,28.48,-29.1748046875,-120.2392578125,-18.73779296875,-0.0604248046875,4.7625732421875,-155.3521728515625,-177.0,-1238.0,-2937.0,-177.8,-1161.5,-2892.8,169.92,155.35,181.56,174.11,1.0,0.979,64.11
17.828,-0.1279296875,-0.013671875,0.96484375,28.53,-41.32080078125,-48.828125,-14.95361328125,-1.3348388671875,2.04345703125,-155.91796875,-294.0,-1190.0,-2948.0,-294.4,-1113.1,-2903.7,149.81,155.92,180.5,174.38,1.0,0.979,64.69
17.86,-0.03662109375,0.02392578125,1.05029296875,28.5,-29.96826171875,-13.671875,-15.869140625,-2.373046875,1.20849609375,-156.1651611328125,-373.0,-1141.0,-2962.0,-373.0,-1063.4,-2917.8,154.51,156.17,180.49,174.69,1.0,0.981,69.33
17.891,0.04443359375,-0.05126953125,0.9873046875,28.51,-11.3525390625,-21.42333984375,-28.076171875,-2.8839111328125,0.780029296875,-156.5826416015625,-423.0,-1104.0,-2973.0,-422.7,-1025.9,-2929.0,166.0,156.58,180.47,175.36,1.0,0.983,67.23
17.922,0.07470703125,-0.0830078125,0.8984375,28.54,-20.32470703125,-37.78076171875,-29.4189453125,-3.3123779296875,-0.1043701171875,-157.25830078125,-465.0,-1076.0,-2979.0,-464.5,-997.6,-2935.1,169.71,157.26,180.45,176.08,1.0,0.984,65.82
17.953,0.025390625,-0.06787109375,0.95458984375,28.53,-45.0439453125,-34.24072265625,-54.6875,-4.2572021484375,-1.2744140625,-158.3624267578125,-505.0,-1044.0,-2988.0,-504.2,-965.1,-2944.3,159.93,158.36,180.43,177.57,1.0,0.985,66.59
17.985,0.00634765625,-0.06689453125,1.03564453125,28.51,-15.7470703125,-20.3857421875,-55.6640625,-5.3118896484375,-2.28515625,-159.78515625,-537.0,-1007.0,-2997.0,-536.0,-927.5,-2953.7,155.09,159.79,180.4,179.15,1.0,0.986,66.94
18.016,-0.00927734375,-0.09033203125,0.9736328125,28.5,-10.498046875,-10.07080078125,-59.38720703125,-5.7733154296875,-3.14208984375,-161.7901611328125,-558.0,-979.0,-3006.0,-556.7,-899.0,-2962.9,153.46,161.79,180.38,180.79,1.0,0.988,65.46
18.047,0.0966796875,-0.1533203125,0.94677734375,28.51,-24.10888671875,-9.521484375,-34.0576171875,-6.075439453125,-3.2464599609375,-163.4381103515625,-552.0,-968.0,-3015.0,-550.6,-887.6,-2972.1,168.79,163.44,180.36,181.66,1.0,0.989,64.07
18.078,0.10986328125,-0.0908203125,0.9326171875,28.51,-42.05322265625,-24.5361328125,-37.841796875,-6.976318359375,-3.8507080078125,-164.3389892578125,-557.0,-943.0,-3027.0,-555.4,-862.0,-2984.4,169.36,164.34,180.35,182.64,1.0,0.991,68.29
18.11,0.08544921875,-0.166015625,0.98583984375,28.54,-30.57861328125,-33.26416015625,-53.28369140625,-7.899169921875,-4.89990234375,-165.640869140625,-574.0,-912.0,-3037.0,-572.1,-830.4,-2994.7,165.91,165.64,180.34,184.14,1.0,0.992,64.57
18.141,0.0791015625,-0.15234375,0.94580078125,28.53,-22.27783203125,-5.92041015625,-61.767578125,-8.5089111328125,-5.7073974609375,-167.1734619140625,-584.0,-887.0,-3047.0,-581.9,-804.9,-3005.0,164.77,167.17,180.34,185.86,1.0,0.994,65.37
18.172,0.08203125,-0.123046875,1.0126953125,28.5,-1.0986328125,38.14697265625,-66.5283203125,-8.72314453125,-5.394287109375,-169.0960693359375,-560.0,-874.0,-3061.0,-557.8,-791.3,-3019.2,164.29,169.1,180.36,187.73,1.0,0.996,67.87
18.203,0.14013671875,-0.14501953125,1.02197265625,28.53,11.1083984375,33.3251953125,-66.71142578125,-8.3660888671875,-4.63623046875,-171.1505126953125,-511.0,-880.0,-3073.0,-508.7,-796.9,-3031.4,174.57,171.15,180.38,189.61,1.0,0.997,67.4
18.235,0.130859375,-0.12158203125,1.00146484375,28.5,7.14111328125,21.78955078125,-55.7861328125,-7.9925537109375,-4.119873046875,-173.1005859375,-453.0,-897.0,-3084.0,-450.8,-813.6,-3042.3,176.53,173.1,181.44,191.2,1.0,0.999,68.3
18.266,0.13916015625,-0.125,0.9873046875,28.5,3.5400390625,-5.4931640625,-35.64453125,-7.723388671875,-4.119873046875,-174.5068359375,-410.0,-916.0,-3090.0,-407.8,-832.6,-3048.2,180.02,174.51,181.45,192.12,1.0,1.001,67.7
18.297,0.11181640625,-0.13916015625,0.99365234375,28.5,4.7607421875,13.48876953125,-38.9404296875,-7.6025390625,-4.19677734375,-175.7098388671875,-376.0,-931.0,-3096.0,-373.9,-847.5,-3054.1,177.75,175.71,181.49,193.14,1.0,1.002,66.67
18.328,0.1083984375,-0.0654296875,1.01220703125,28.51,23.193359375,24.169921875,-21.484375,-7.2344970703125,-3.9605712890625,-176.824951171875,-341.0,-952.0,-3100.0,-339.0,-868.6,-3057.9,178.99,176.82,182.73,193.63,1.0,1.004,70.56
18.36,0.09130859375,-0.10009765625,0.96240234375,28.48,20.08056640625,17.76123046875,-29.11376953125,-6.3116455078125,-3.350830078125,-178.0169677734375,-290.0,-993.0,-3099.0,-288.2,-910.0,-3056.5,179.52,178.02,182.75,194.39,1.0,1.006,67.58
18.391,0.09033203125,-0.1005859375,1.00732421875,28.54,13.0615234375,-9.46044921875,-1.220703125,-5.8831787109375,-3.4552001953125,-178.8299560546875,-267.0,-1023.0,-3097.0,-265.4,-940.4,-3054.1,179.88,178.83,182.78,193.74,1.0,1.007,67.27
18.422,0.0966796875,-0.07421875,0.986328125,28.53,16.78466796875,-11.23046875,-13.671875,-5.4217529296875,-3.8397216796875,-179.0716552734375,-261.0,-1054.0,-3093.0,-259.6,-971.9,-3049.6,181.45,179.07,184.01,193.99,1.0,1.008,68.09
18.453,0.11376953125,-0.08642578125,0.9453125,28.54,22.15576171875,-15.2587890625,-2.01416015625,-4.6966552734375,-4.0045166015625,-179.384765625,-261.0,-1091.0,-3085.0,-259.9,-1009.7,-3041.0,184.08,179.38,184.02,193.51,1.0,1.009,66.43
18.485,0.13134765625,-0.10498046875,0.90576171875,28.53,6.4697265625,-7.4462890625,-9.09423828125,-4.2626953125,-4.39453125,-179.560546875,-266.0,-1124.0,-3080.0,-265.1,-1043.3,-3035.4,186.19,179.56,184.05,193.58,1.0,1.011,64.35
18.516,0.11767578125,-0.04443359375,1.013671875,28.54,15.380859375,14.6484375,-18.37158203125,-4.04296875,-4.273681640625,179.901123046875,-259.0,-1150.0,-3076.0,-258.2,-1069.7,-3031.0,184.14,180.1,185.1,194.0,1.0,1.012,68.06
18.547,0.09130859375,-0.013671875,1.068359375,28.53,35.70556640625,25.0244140625,-24.90234375,-3.0267333984375,-3.6309814453125,178.7420654296875,-234.0,-1185.0,-3071.0,-233.5,-1105.3,-3025.5,181.19,181.26,185.12,194.63,1.0,1.014,69.25
18.578,0.04638671875,-0.00634765625,1.10302734375,28.48,41.19873046875,2.5634765625,1.52587890625,-1.8402099609375,-3.394775390625,178.4619140625,-198.0,-1254.0,-3054.0,-198.0,-1175.5,-3007.7,176.56,181.54,185.14,194.05,1.0,1.015,68.32
18.61,0.0537109375,-0.005859375,1.0087890625,28.54,53.5888671875,26.55029296875,23.37646484375,-0.4010009765625,-3.1256103515625,178.9508056640625,-185.0,-1321.0,-3032.0,-185.5,-1243.9,-2984.8,178.78,181.05,185.18,193.17,1.0,1.016,67.08
18.641,0.166015625,0.00927734375,0.9873046875,28.51,49.62158203125,48.76708984375,21.30126953125,1.0601806640625,-1.922607421875,179.5770263671875,-154.0,-1394.0,-3007.0,-155.1,-1318.4,-2958.9,194.75,180.42,186.34,192.39,1.0,1.017,65.7
18.672,0.10595703125,0.12060546875,1.1923828125,28.54,42.78564453125,26.85546875,41.259765625,2.2247314453125,-0.933837890625,-179.747314453125,-122.0,-1464.0,-2980.0,-123.7,-1389.8,-2931.2,187.64,179.75,186.35,190.99,1.0,1.018,70.24
18.703,0.1142578125,0.06982421875,1.16845703125,28.54,47.119140625,-1.89208984375,99.79248046875,3.548583984375,-0.8953857421875,-177.4676513671875,-135.0,-1535.0,-2948.0,-137.3,-1462.6,-2898.1,186.78,177.47,186.36,187.79,1.0,1.019,66.49
18.735,-0.013671875,0.0849609375,0.94970703125,28.51,28.4423828125,5.126953125,61.279296875,4.5867919921875,-1.483154296875,-174.7430419921875,-185.0,-1596.0,-2914.0,-187.8,-1525.5,-2862.9,169.66,174.74,186.36,185.71,1.0,1.019,66.7
18.766,0.005859375,0.1240234375,1.07861328125,28.51,19.95849609375,45.7763671875,45.34912109375,5.20751953125,-0.68115234375,-173.243408203125,-206.0,-1645.0,-2889.0,-209.2,-1575.9,-2837.1,171.16,173.24,186.37,184.19,1.0,1.02,67.27
18.797,-0.00830078125,0.0615234375,1.1669921875,28.51,13.12255859375,53.22265625,103.82080078125,5.657958984375,0.8404541015625,-171.090087890625,-209.0,-1681.0,-2871.0,-212.5,-1612.8,-2818.7,170.94,171.09,186.36,180.87,1.0,1.02,62.94
18.828,-0.1103515625,0.111328125,0.9677734375,28.51,-0.732421875,6.16455078125,105.04150390625,5.8282470703125,1.153564453125,-167.98095703125,-237.0,-1698.0,-2858.0,-240.7,-1630.5,-2805.3,156.17,167.98,186.34,177.51,1.0,1.02,64.12
18.86,-0.076171875,0.14794921875,1.14013671875,28.53,5.126953125,23.0712890625,29.78515625,5.965576171875,1.5380859375,-166.6571044921875,-259.0,-1707.0,-2849.0,-262.8,-1639.9,-2796.0,160.06,166.66,186.31,176.45,1.0,1.019,65.53
18.891,-0.09765625,0.095703125,1.1474609375,28.51,11.3525390625,-7.14111328125,54.443359375,6.295166015625,1.494140625,-165.267333984375,-291.0,-1717.0,-2834.0,-295.0,-1650.5,-2780.8,159.11,165.27,185.09,174.67,1.0,1.017,62.22
18.922,-0.1181640625,0.02001953125,1.13037109375,28.51,-3.96728515625,-9.8876953125,94.78759765625,6.3775634765625,0.9942626953125,-162.8448486328125,-346.0,-1710.0,-2824.0,-350.0,-1643.9,-2770.6,158.16,162.84,185.07,171.64,1.0,1.015,57.99
18.953,-0.1240234375,0.1796875,0.9931640625,28.51,-21.42333984375,13.7939453125,57.67822265625,5.614013671875,0.3900146484375,-160.1861572265625,-413.0,-1677.0,-2824.0,-416.8,-1610.7,-2770.7,144.41,160.19,184.0,169.75,1.0,1.012,65.46
18.985,0.01318359375,0.1611328125,1.0947265625,28.51,0.0,30.76171875,36.4990234375,5.4327392578125,1.087646484375,-158.7249755859375,-444.0,-1647.0,-2825.0,-447.6,-1580.4,-2772.1,160.44,158.72,183.97,168.48,1.0,1.009,67.54
19.016,-0.0302734375,0.0966796875,1.04541015625,28.53,-9.09423828125,12.451171875,26.4892578125,5.2789306640625,1.51611328125,-157.774658203125,-457.0,-1621.0,-2827.0,-460.4,-1554.0,-2774.5,157.17,157.77,182.76,167.55,1.0,1.006,64.14
19.047,-0.0673828125,0.0888671875,0.96240234375,28.54,-17.15087890625,23.3154296875,41.44287109375,4.89990234375,2.032470703125,-156.6046142578125,-457.0,-1588.0,-2834.0,-460.2,-1520.3,-2782.0,152.27,156.6,182.74,166.17,1.0,1.003,63.66
19.078,-0.02734375,0.08154296875,1.0537109375,28.53,-9.27734375,37.17041015625,1.46484375,4.4110107421875,3.14208984375,-156.1102294921875,-433.0,-1553.0,-2844.0,-436.0,-1484.5,-2792.8,158.0,156.11,181.48,165.71,1.0,1.0,64.71
19.11,-0.095703125,0.09912109375,1.017578125,28.53,1.0986328125,40.52734375,-14.95361328125,4.2352294921875,4.5538330078125,-156.2860107421875,-389.0,-1527.0,-2851.0,-391.8,-1457.7,-2800.6,150.65,156.29,181.46,166.08,1.0,0.996,64.83
19.141,-0.1474609375,0.0546875,0.99853515625,28.51,9.033203125,54.5654296875,-20.99609375,4.39453125,6.0479736328125,-156.7694091796875,-322.0,-1512.0,-2854.0,-324.8,-1442.1,-2804.3,150.05,156.77,180.32,166.63,1.0,0.992,62.07
19.172,-0.12744140625,0.09326171875,0.93212890625,28.53,-2.13623046875,63.41552734375,-27.89306640625,4.4219970703125,7.822265625,-157.401123046875,-200.0,-1503.0,-2855.0,-202.8,-1432.3,-2806.5,152.49,157.4,180.3,167.39,1.0,0.989,65.85
19.203,-0.17626953125,0.103515625,0.98486328125,28.54,-5.43212890625,79.52880859375,-37.78076171875,4.163818359375,10.0469970703125,-158.345947265625,-81.0,-1494.0,-2854.0,-83.9,-1422.6,-2806.7,151.94,158.35,180.26,168.45,1.0,0.986,66.19
19.235,-0.2421875,0.060546875,0.92822265625,28.53,27.4658203125,80.6884765625,-13.3056640625,4.7021484375,12.425537109375,-158.88427734375,48.0,-1497.0,-2841.0,44.9,-1425.3,-2794.8,151.18,158.88,178.95,168.76,1.0,0.983,63.18
19.266,-0.27783203125,0.060546875,0.8623046875,28.51,25.2685546875,110.41259765625,-22.39990234375,5.394287109375,15.3863525390625,-159.3292236328125,200.0,-1511.0,-2816.0,196.6,-1439.3,-2771.1,150.95,159.33,178.94,169.35,1.0,0.98,63.0
19.297,-0.29833984375,0.087890625,0.90185546875,28.51,-5.2490234375,124.69482421875,-0.732421875,5.5810546875,18.951416015625,-159.4061279296875,369.0,-1516.0,-2788.0,365.2,-1444.1,-2744.8,154.79,159.41,178.91,168.88,1.0,0.978,65.52
19.328,-0.29638671875,0.14306640625,0.93310546875,28.51,-6.4697265625,116.5771484375,-1.0986328125,5.4986572265625,22.3626708984375,-159.3182373046875,539.0,-1513.0,-2754.0,534.8,-1440.9,-2712.7,160.52,159.32,177.83,168.48,1.0,0.977,69.84
19.36,-0.34228515625,0.08544921875,0.83544921875,28.51,14.83154296875,89.599609375,-7.6904296875,5.921630859375,25.0762939453125,-159.3841552734375,695.0,-1515.0,-2712.0,690.3,-1442.9,-2672.5,160.17,159.38,177.81,168.55,1.0,0.976,66.6
19.375,-0.35400390625,0.08837890625,0.77490234375,28.54,5.9814453125,84.9609375,-18.6767578125,6.064453125,27.5152587890625,-159.93896484375,840.0,-1515.0,-2667.0,834.9,-1443.1,-2629.3,161.18,159.94,177.8,168.79,1.0,0.976,67.33
19.407,-0.4970703125,0.12890625,0.81005859375,28.54,2.62451171875,79.9560546875,-16.41845703125,5.9765625,29.805908203125,-160.5377197265625,976.0,-1510.0,-2620.0,970.4,-1438.3,-2584.2,148.98,160.54,177.77,169.22,1.0,0.976,67.65
19.438,-0.63232421875,0.138671875,0.82177734375,28.54,5.55419921875,93.6279296875,1.220703125,6.1962890625,32.36572265625,-160.6640625,1107.0,-1509.0,-2563.0,1100.9,-1437.8,-2529.1,142.14,160.66,176.65,168.81,1.0,0.976,66.05
19.469,-0.3896484375,0.10302734375,0.775390625,28.5,-6.53076171875,99.79248046875,2.685546875,6.646728515625,35.4583740234375,-160.2301025390625,1239.0,-1509.0,-2498.0,1232.2,-1438.4,-2466.0,176.29,160.23,176.64,168.45,1.0,0.976,69.22
19.5,-0.42724609375,0.119140625,0.736328125,28.53,-7.87353515625,-4.7607421875,-11.90185546875,6.1468505859375,36.639404296875,-160.850830078125,1339.0,-1502.0,-2453.0,1331.8,-1431.7,-2422.6,171.87,160.85,176.62,168.72,1.0,0.977,70.55
19.532,-0.59912109375,0.10302734375,0.62353515625,28.51,-19.4091796875,-52.42919921875,-15.625,5.4656982421875,35.4254150390625,-161.839599609375,1385.0,-1483.0,-2443.0,1377.8,-1412.4,-2413.5,141.46,161.84,176.58,169.14,1.0,0.979,65.79
19.563,-0.65380859375,0.05029296875,0.58154296875,28.53,-27.52685546875,-23.8037109375,-12.20703125,4.46044921875,34.2498779296875,-162.5921630859375,1380.0,-1458.0,-2463.0,1373.1,-1386.7,-2433.7,140.0,162.59,175.52,169.43,1.0,0.979,60.63
19.594,-0.47314453125,0.06591796875,0.77734375,28.53,-32.3486328125,-54.13818359375,5.67626953125,3.570556640625,33.5028076171875,-162.696533203125,1359.0,-1430.0,-2494.0,1352.5,-1357.7,-2464.6,171.23,162.7,175.51,169.12,1.0,0.98,68.23
19.641,-0.4697265625,0.0556640625,0.7763671875,28.53,-41.44287109375,-89.78271484375,2.0751953125,2.5543212890625,31.365966796875,-162.630615234375,1298.0,-1396.0,-2549.0,1292.2,-1322.4,-2519.1,168.06,162.63,175.47,168.66,1.0,0.981,68.13
19.672,-0.52001953125,-0.00830078125,0.8623046875,28.51,-50.78125,-115.966796875,7.99560546875,1.1865234375,28.0975341796875,-162.520751953125,1190.0,-1352.0,-2627.0,1185.1,-1276.7,-2596.0,166.22,162.52,175.44,168.32,1.0,0.982,64.62
19.703,-0.44775390625,-0.03955078125,0.8525390625,28.53,-37.841796875,-72.32666015625,13.427734375,-0.06591796875,25.015869140625,-162.1856689453125,1058.0,-1302.0,-2709.0,1054.1,-1224.9,-2676.7,168.16,162.19,174.36,167.83,1.0,0.982,63.87
19.719,-0.3974609375,-0.0498046875,0.8662109375,28.51,-55.17578125,-63.232421875,11.8408203125,-1.087646484375,22.906494140625,-161.5869140625,930.0,-1254.0,-2783.0,927.0,-1175.3,-2749.6,168.44,161.59,174.36,167.61,1.0,0.984,64.28
19.75,-0.38525390625,-0.05322265625,0.95703125,28.51,-52.55126953125,-76.96533203125,11.29150390625,-3.087158203125,20.2093505859375,-160.576171875,804.0,-1191.0,-2854.0,802.0,-1110.6,-2819.9,167.4,160.58,174.35,167.17,1.0,0.985,65.57
19.797,-0.38671875,-0.0556640625,0.95361328125,28.51,-50.29296875,-66.7724609375,9.765625,-4.405517578125,18.2208251953125,-159.8785400390625,636.0,-1103.0,-2939.0,635.3,-1020.3,-2904.1,158.13,159.88,174.3,166.56,1.0,0.988,65.97
19.813,-0.3681640625,-0.06884765625,0.96533203125,28.53,-11.1083984375,-29.9072265625,-5.37109375,-5.2789306640625,17.1002197265625,-159.49951171875,537.0,-1047.0,-2987.0,537.0,-963.0,-2951.7,156.02,159.5,174.28,166.56,1.0,0.991,66.01
19.844,-0.3056640625,-0.13720703125,0.90478515625,28.53,-12.14599609375,-41.6259765625,0.67138671875,-5.5645751953125,16.1553955078125,-159.224853515625,455.0,-1009.0,-3022.0,455.5,-924.1,-2986.3,161.35,159.22,173.1,166.17,1.0,0.993,62.95
19.875,-0.18408203125,-0.1171875,1.017578125,28.53,-19.53125,-69.3359375,-18.85986328125,-6.163330078125,14.6392822265625,-159.0380859375,367.0,-976.0,-3054.0,368.0,-890.4,-3017.8,173.04,159.04,173.09,166.68,1.0,0.996,66.98
19.907,-0.16259765625,-0.14697265625,1.052734375,28.56,-13.12255859375,-92.7734375,-29.23583984375,-6.7181396484375,12.2332763671875,-159.3182373046875,260.0,-947.0,-3081.0,261.4,-860.9,-3044.1,171.98,159.32,173.08,167.52,1.0,0.998,66.1
19.953,-0.25634765625,-0.19580078125,0.9521484375,28.54,-19.71435546875,-121.27685546875,-37.2314453125,-7.239990234375,8.9923095703125,-159.906005859375,126.0,-924.0,-3102.0,127.8,-837.8,-3064.2,157.39,159.91,173.04,169.09,1.0,1.0,60.67
19.985,-0.20751953125,-0.1181640625,0.95361328125,28.54,-14.83154296875,-44.73876953125,-38.0859375,-7.9705810546875,5.8392333984375,-160.389404296875,-16.0,-897.0,-3119.0,-13.8,-810.8,-3080.4,151.68,160.39,173.01,170.21,1.0,1.002,65.04
20.0,-0.12158203125,-0.13525390625,1.029296875,28.56,-4.08935546875,-22.94921875,-42.29736328125,-8.5528564453125,4.163818359375,-161.34521484375,-119.0,-875.0,-3131.0,-116.5,-788.7,-3091.8,158.77,161.35,173.0,170.79,1.0,1.004,66.54
20.032,0.1123046875,-0.12646484375,0.9951171875,28.53,11.53564453125,-73.66943359375,-76.11083984375,-8.4979248046875,2.5653076171875,-162.4053955078125,-198.0,-869.0,-3139.0,-195.4,-782.8,-3099.2,186.69,162.41,172.97,173.11,1.0,1.007,68.47
20.078,0.11328125,-0.20947265625,0.98486328125,28.54,10.498046875,-112.060546875,-85.02197265625,-8.206787109375,-0.4449462890625,-164.1632080078125,-327.0,-887.0,-3134.0,-324.4,-801.9,-3092.8,179.89,164.16,172.95,176.83,1.0,1.01,63.6
20.11,-0.0107421875,-0.126953125,1.0712890625,28.51,8.6669921875,-70.1904296875,-97.71728515625,-7.998046875,-3.7628173828125,-166.2945556640625,-435.0,-913.0,-3121.0,-432.6,-829.0,-3078.6,158.71,166.29,172.95,179.81,1.0,1.012,66.7
20.125,-0.01416015625,-0.12548828125,1.07275390625,28.54,25.87890625,-48.33984375,-85.99853515625,-7.305908203125,-5.7733154296875,-168.541259765625,-514.0,-954.0,-3106.0,-511.8,-871.4,-3062.4,155.74,168.54,172.95,181.03,1.0,1.014,65.46
20.157,0.23681640625,-0.0869140625,1.02392578125,28.54,47.7294921875,32.40966796875,-98.08349609375,-5.965576171875,-6.1083984375,-171.046142578125,-530.0,-1019.0,-3092.0,-528.3,-937.7,-3047.2,187.14,171.05,172.97,184.03,1.0,1.016,68.18
20.188,0.267578125,-0.02880859375,1.05908203125,28.54,46.32568359375,16.2353515625,-98.7548828125,-4.3011474609375,-5.614013671875,-173.9080810546875,-496.0,-1103.0,-3077.0,-494.8,-1023.2,-3031.0,193.01,173.91,174.01,186.96,1.0,1.017,69.49
20.219,0.08984375,-0.03173828125,1.107421875,28.5,25.87890625,-28.3203125,-38.26904296875,-3.0267333984375,-5.8062744140625,-176.0888671875,-466.0,-1182.0,-3061.0,-465.4,-1103.6,-3013.9,169.39,176.09,174.03,188.02,1.0,1.019,68.09
20.25,0.05419921875,-0.00830078125,1.09521484375,28.51,35.94970703125,7.87353515625,-39.36767578125,-2.021484375,-6.1578369140625,-177.1490478515625,-439.0,-1253.0,-3044.0,-438.9,-1175.9,-2995.9,166.37,177.15,175.12,189.12,1.0,1.02,67.69
